"Create Date","Last Name","Company / Account","Entitlement Details"
"05/10/2021","Holiday Inn Express Singapore-Service L&M","VALESIDE PTE LTD(C/O HOLIDAY INN EXPRESS SINGAPORE ORCHARD ROAD)","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","HUB SYNERGY POINT-Service L&M","HUB SYNERGY (S) PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","LASALLE COLLEGE OF THE ARTS-Service L&M","LASALLE COLLEGE OF THE ARTS LIMITED","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Maybank-Service L&M","MAYBANK SINGAPORE LIMITED C/O CBRE PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Old Hill Street Police Station (OHSPS)-Service L&M","MINISTRY OFCOMMUNICATIONS AND INFORMATION","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Fairmont & Swissotel Hotel-Service L&M","RC HOTELS (PTE) LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Samsung Hub-Service L&M","THE MCST PLAN NO. 3129","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Shangri-la Hotel-Service L&M","SHANGRI-LA HOTEL LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Shaw Plaza-Service L&M","MGT CORPORN STRATA PLAN NO. 2594","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Shaw Towers-Service L&M","SHAW TOWERS REALTY (PTE) LIMITED","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Singapore Art Museum-Service L&M","NATIONAL HERITAGE BOARD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Singapore Recreation Club-Service L&M","SINGAPORE RECREATION CLUB","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","ATRIUM at ORCHARD-Service L&M","HSBC INSTITUTIONAL TRUST SERVICES (SINGAPORE)LIMITED(AS TRUSTEE OF CAPITALAND INTEGRATED COMMERCIAL TR","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","The Heeren-Service L&M","THE MGT CORPORATION STRATA TITLE PLAN NO 2713","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Velocity-Service L&M","THE MANAGEMENT CORPORATION STRATA T PLAN NO. 4298","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Vision Crest Residence-Service L&M","MANAGEMENT CORPORATION STRATA TITLE PLAN NO. 3400","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Barclays @ MBFC-Service L&M","ISS FACILITY SERVICES PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","CITCO Fund Svcs (S) P/L-Service L&M","ST ELECTRONICS (DATA CENTRE SOLUTIONS) PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Deutsche Bank-Service L&M","CBRE GWS PTE. LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Deutsche Bank at Mapletree Business City-Service L&M","CBRE GWS PTE. LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Hansapoint CBP-Service L&M","JONES LANG LASALLE PROPERTYCONSULTANTS PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Home Team Academy-Service L&M","HOME TEAM ACADEMY","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Republic Plaza I & II-Service L&M","CDL PROPERTIES LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","ORQ One Raffles Quay-North & South Tower-Service L&M","JARDINE ENGINEERING (SINGAPORE) PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","OUT Overseas Union Trust Building-Service L&M","UNITED OVERSEAS BANK LTD C/O PROPERTY DIVISION","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Natwest Markets PLC-Service L&M","CBRE Pte Ltd","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","Standard Chartered Bank at MBFC-Service L&M","CBRE GWS PTE. LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","UBS AG Suntec-Service L&M","UBS AG","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","UOB Annex Building-Service L&M","ST ELECTRONICS (DATA CENTRE SOLUTIONS) PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","UOB Tampines-Service L&M","A-POWER ENGINEERING PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS Shaw Foundation Alumni House-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE OFFICE OF FACILITIES MANAGEMENT","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS SSLS-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE SCHOOL OF DESIGN & ENVIRONMENT","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS Kent Vale-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS  MD11-Service L&M","TYCO FIRE SECURITY & SERVICES PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS (MD2)-Service L&M","THERMAL PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS - Mochatar Riady Building-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE OFFICE OF FACILITIES MANAGEMENT","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS Utown Residence-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE (OFFICE OF HOUSING SERVICES)","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS T-Lab-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE OFFICE OF FACILITIES MANAGEMENT","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS (I-CUBE)-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE OFFICE OF FACILITIES MANAGEMENT","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","NUS SERIS-Service L&M","NATIONAL UNIVERSITY OF SINGAPORE SOLAR ENERGY RESEARCH INSTITUTE OF SINGAPORE","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","6 Battery Road-Service L&M","HSBC Institutional Trust Services (Singapore) Limited As Trustee of CapitaLand Commercial Trust-Six Battery Road","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","AVA - Animal & Plant Health Centre (APHC)-Service L&M","AGRI-FOOD & VETERINARY AUTHORITY OF SINGAPORE","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","CNB BLK204,206,207-Service L&M","LECTRIX ENGINEERING PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
"05/10/2021","DMERI BSL3-Service L&M","ACROMEC ENGINEERS PTE LTD","HB_OB Clean Air - AHU UV Light/Trion ESP - 20000;OB Clean Air - HEPA - 18000;OB Clean Air - EC Fan - 5000;OB RTW - Companion - 50000;OB Sustainability Solns - OBEM (PM/CUP) - 50000;OB Sustainability Solns - Chiller Plant Control - 15000;HB_OB Clean Air - AHU UV Light/t/Trion ESP inspection - 10000;OB Clean Air - HEPA inspection - 18000;OB Clean Air - EC Fan inspection - 1000;"
